danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.102,0.962,7.0,-4.95,1.0,0.153,0.00164,0.0171,0.622,0.0379,80.252,audio_features,1bAsazlKIAY8tf9aNxeLaW,spotify:track:1bAsazlKIAY8tf9aNxeLaW,https://api.spotify.com/v1/tracks/1bAsazlKIAY8tf9aNxeLaW,https://api.spotify.com/v1/audio-analysis/1bAsazlKIAY8tf9aNxeLaW,312627.0,4.0
0.529,0.552,11.0,-7.093,1.0,0.0297,0.000257,0.106,0.12,0.747,135.74,audio_features,1rV2S4OJ07fDH9eYn40kb5,spotify:track:1rV2S4OJ07fDH9eYn40kb5,https://api.spotify.com/v1/tracks/1rV2S4OJ07fDH9eYn40kb5,https://api.spotify.com/v1/audio-analysis/1rV2S4OJ07fDH9eYn40kb5,180960.0,4.0
0.531,0.871,11.0,0.245,0.0,0.115,0.0824,7.61e-06,0.436,0.531,135.206,audio_features,0g5fNXDqdDFLRWENILmBYo,spotify:track:0g5fNXDqdDFLRWENILmBYo,https://api.spotify.com/v1/tracks/0g5fNXDqdDFLRWENILmBYo,https://api.spotify.com/v1/audio-analysis/0g5fNXDqdDFLRWENILmBYo,198222.0,4.0
0.671,0.789,11.0,-6.985,0.0,0.148,0.0346,0.000362,0.412,0.712,152.08,audio_features,5AfLPXI7FaBYagoNg9ksnz,spotify:track:5AfLPXI7FaBYagoNg9ksnz,https://api.spotify.com/v1/tracks/5AfLPXI7FaBYagoNg9ksnz,https://api.spotify.com/v1/audio-analysis/5AfLPXI7FaBYagoNg9ksnz,145048.0,4.0
0.498,0.566,9.0,-4.899,1.0,0.0467,0.000526,0.186,0.354,0.368,158.394,audio_features,7HD1McM7xFk4yok6SjD2Vy,spotify:track:7HD1McM7xFk4yok6SjD2Vy,https://api.spotify.com/v1/tracks/7HD1McM7xFk4yok6SjD2Vy,https://api.spotify.com/v1/audio-analysis/7HD1McM7xFk4yok6SjD2Vy,90635.0,3.0
0.475,0.796,0.0,-8.011,0.0,0.0261,0.0315,0.655,0.236,0.392,93.995,audio_features,6uv1jlackfFvexk2wodl4M,spotify:track:6uv1jlackfFvexk2wodl4M,https://api.spotify.com/v1/tracks/6uv1jlackfFvexk2wodl4M,https://api.spotify.com/v1/audio-analysis/6uv1jlackfFvexk2wodl4M,356813.0,4.0
0.644,0.584,0.0,-10.486,1.0,0.0558,0.174,0.535,0.365,0.658,159.997,audio_features,13QT8JcWDBWx8dq5OBanHO,spotify:track:13QT8JcWDBWx8dq5OBanHO,https://api.spotify.com/v1/tracks/13QT8JcWDBWx8dq5OBanHO,https://api.spotify.com/v1/audio-analysis/13QT8JcWDBWx8dq5OBanHO,253674.0,4.0
0.3,0.525,2.0,-5.899,1.0,0.0442,0.136,0.887,0.0941,0.0376,180.189,audio_features,1WfVntF3j4tgBpHyNUY2Na,spotify:track:1WfVntF3j4tgBpHyNUY2Na,https://api.spotify.com/v1/tracks/1WfVntF3j4tgBpHyNUY2Na,https://api.spotify.com/v1/audio-analysis/1WfVntF3j4tgBpHyNUY2Na,421335.0,4.0
0.448,0.999,11.0,-3.342,0.0,0.215,0.542,0.901,0.123,0.0374,120.043,audio_features,0OyvWC9vCElyhpWEHlOERz,spotify:track:0OyvWC9vCElyhpWEHlOERz,https://api.spotify.com/v1/tracks/0OyvWC9vCElyhpWEHlOERz,https://api.spotify.com/v1/audio-analysis/0OyvWC9vCElyhpWEHlOERz,267008.0,4.0
0.757,0.905,1.0,-4.56,1.0,0.0591,0.37,0.838,0.137,0.157,114.004,audio_features,41toTEEmUJ9lzTHxw92wji,spotify:track:41toTEEmUJ9lzTHxw92wji,https://api.spotify.com/v1/tracks/41toTEEmUJ9lzTHxw92wji,https://api.spotify.com/v1/audio-analysis/41toTEEmUJ9lzTHxw92wji,342486.0,4.0
0.725,0.953,7.0,-5.948,1.0,0.113,0.703,0.85,0.103,0.772,138.957,audio_features,2HEJWQEutMLE2TyfvY6l1E,spotify:track:2HEJWQEutMLE2TyfvY6l1E,https://api.spotify.com/v1/tracks/2HEJWQEutMLE2TyfvY6l1E,https://api.spotify.com/v1/audio-analysis/2HEJWQEutMLE2TyfvY6l1E,264243.0,4.0
0.529,0.594,10.0,-9.255,0.0,0.0765,0.0149,0.259,0.104,0.036,101.28,audio_features,7BEywKw86FT4ysuMR6uZxi,spotify:track:7BEywKw86FT4ysuMR6uZxi,https://api.spotify.com/v1/tracks/7BEywKw86FT4ysuMR6uZxi,https://api.spotify.com/v1/audio-analysis/7BEywKw86FT4ysuMR6uZxi,333141.0,1.0
0.794,0.973,2.0,-4.583,1.0,0.0693,0.0135,0.853,0.0734,0.488,125.998,audio_features,1zNtci3bKivI3xHI7KhI6P,spotify:track:1zNtci3bKivI3xHI7KhI6P,https://api.spotify.com/v1/tracks/1zNtci3bKivI3xHI7KhI6P,https://api.spotify.com/v1/audio-analysis/1zNtci3bKivI3xHI7KhI6P,250044.0,4.0
0.466,0.949,7.0,-6.007,1.0,0.0829,0.00303,0.577,0.0753,0.2,82.3,audio_features,2eHvbNg4ciADemeqj3mXLN,spotify:track:2eHvbNg4ciADemeqj3mXLN,https://api.spotify.com/v1/tracks/2eHvbNg4ciADemeqj3mXLN,https://api.spotify.com/v1/audio-analysis/2eHvbNg4ciADemeqj3mXLN,273934.0,4.0
0.571,0.746,11.0,-6.489,0.0,0.266,0.108,0.593,0.114,0.083,72.129,audio_features,0KVmSsGTXPKLqa8gkDKoJ0,spotify:track:0KVmSsGTXPKLqa8gkDKoJ0,https://api.spotify.com/v1/tracks/0KVmSsGTXPKLqa8gkDKoJ0,https://api.spotify.com/v1/audio-analysis/0KVmSsGTXPKLqa8gkDKoJ0,263600.0,4.0
0.702,0.757,11.0,-3.535,0.0,0.265,0.0949,0.759,0.322,0.516,141.992,audio_features,7nizf55ys94cyCtlDndqrX,spotify:track:7nizf55ys94cyCtlDndqrX,https://api.spotify.com/v1/tracks/7nizf55ys94cyCtlDndqrX,https://api.spotify.com/v1/audio-analysis/7nizf55ys94cyCtlDndqrX,172387.0,4.0
0.542,0.592,1.0,-9.958,1.0,0.373,0.235,0.0144,0.267,0.265,159.437,audio_features,7LYPaZ2vyJBN6i99MJLqOS,spotify:track:7LYPaZ2vyJBN6i99MJLqOS,https://api.spotify.com/v1/tracks/7LYPaZ2vyJBN6i99MJLqOS,https://api.spotify.com/v1/audio-analysis/7LYPaZ2vyJBN6i99MJLqOS,149773.0,4.0
0.463,0.525,2.0,-11.613,1.0,0.203,0.235,0.108,0.111,0.282,80.479,audio_features,0KEbst3fhAVaJlMQwzs8Qm,spotify:track:0KEbst3fhAVaJlMQwzs8Qm,https://api.spotify.com/v1/tracks/0KEbst3fhAVaJlMQwzs8Qm,https://api.spotify.com/v1/audio-analysis/0KEbst3fhAVaJlMQwzs8Qm,264013.0,4.0
0.511,0.608,1.0,-10.004,0.0,0.271,0.00146,9.79e-05,0.265,0.526,79.83,audio_features,324SJWggDq6FCdPvckfOlJ,spotify:track:324SJWggDq6FCdPvckfOlJ,https://api.spotify.com/v1/tracks/324SJWggDq6FCdPvckfOlJ,https://api.spotify.com/v1/audio-analysis/324SJWggDq6FCdPvckfOlJ,179053.0,4.0
0.658,0.364,7.0,-14.321,1.0,0.117,0.616,0.034,0.143,0.305,113.255,audio_features,7plNHuU4OG9u1Z2HtvEBNC,spotify:track:7plNHuU4OG9u1Z2HtvEBNC,https://api.spotify.com/v1/tracks/7plNHuU4OG9u1Z2HtvEBNC,https://api.spotify.com/v1/audio-analysis/7plNHuU4OG9u1Z2HtvEBNC,194573.0,4.0
0.57,0.993,7.0,-3.757,1.0,0.337,0.00628,0.00796,0.0876,0.405,87.0,audio_features,781V2Y5LPtcpgONEOadadE,spotify:track:781V2Y5LPtcpgONEOadadE,https://api.spotify.com/v1/tracks/781V2Y5LPtcpgONEOadadE,https://api.spotify.com/v1/audio-analysis/781V2Y5LPtcpgONEOadadE,171867.0,4.0
0.564,0.862,11.0,-6.843,0.0,0.414,0.00105,0.561,0.0474,0.556,90.799,audio_features,5zKamSH5cS09llWtWUuHe9,spotify:track:5zKamSH5cS09llWtWUuHe9,https://api.spotify.com/v1/tracks/5zKamSH5cS09llWtWUuHe9,https://api.spotify.com/v1/audio-analysis/5zKamSH5cS09llWtWUuHe9,173667.0,4.0
0.401,0.939,8.0,-5.831,1.0,0.118,0.000145,0.726,0.247,0.3,189.742,audio_features,306cmatLHndtD0l5vbEoAV,spotify:track:306cmatLHndtD0l5vbEoAV,https://api.spotify.com/v1/tracks/306cmatLHndtD0l5vbEoAV,https://api.spotify.com/v1/audio-analysis/306cmatLHndtD0l5vbEoAV,161400.0,4.0
0.527,0.875,10.0,-5.223,0.0,0.0665,0.048,0.0216,0.171,0.102,76.033,audio_features,1D2SVNlLeB4aHl5NlFKcBI,spotify:track:1D2SVNlLeB4aHl5NlFKcBI,https://api.spotify.com/v1/tracks/1D2SVNlLeB4aHl5NlFKcBI,https://api.spotify.com/v1/audio-analysis/1D2SVNlLeB4aHl5NlFKcBI,414867.0,4.0
0.302,0.893,11.0,-5.748,1.0,0.491,0.322,0.0,0.564,0.469,79.905,audio_features,5CQArxou1OKGWK5RMjISko,spotify:track:5CQArxou1OKGWK5RMjISko,https://api.spotify.com/v1/tracks/5CQArxou1OKGWK5RMjISko,https://api.spotify.com/v1/audio-analysis/5CQArxou1OKGWK5RMjISko,272093.0,4.0
0.523,0.929,1.0,-4.189,1.0,0.274,0.0113,0.0,0.224,0.748,160.33,audio_features,5K1E2khCTWeEwxN9jJw3Ws,spotify:track:5K1E2khCTWeEwxN9jJw3Ws,https://api.spotify.com/v1/tracks/5K1E2khCTWeEwxN9jJw3Ws,https://api.spotify.com/v1/audio-analysis/5K1E2khCTWeEwxN9jJw3Ws,253600.0,4.0
0.34,0.853,4.0,-5.966,0.0,0.372,0.0335,0.0,0.617,0.696,87.652,audio_features,6j1LQhYnQR3McqO8U9N6EE,spotify:track:6j1LQhYnQR3McqO8U9N6EE,https://api.spotify.com/v1/tracks/6j1LQhYnQR3McqO8U9N6EE,https://api.spotify.com/v1/audio-analysis/6j1LQhYnQR3McqO8U9N6EE,281933.0,4.0
0.43,0.741,1.0,-7.521,1.0,0.256,0.0717,0.00658,0.188,0.437,85.181,audio_features,63pdDeLroRpaT5uT805Q8M,spotify:track:63pdDeLroRpaT5uT805Q8M,https://api.spotify.com/v1/tracks/63pdDeLroRpaT5uT805Q8M,https://api.spotify.com/v1/audio-analysis/63pdDeLroRpaT5uT805Q8M,274667.0,4.0
0.57,0.903,3.0,-5.694,0.0,0.112,0.0678,0.000413,0.47,0.782,84.002,audio_features,4eWZDgaawyC8nOrvp59alW,spotify:track:4eWZDgaawyC8nOrvp59alW,https://api.spotify.com/v1/tracks/4eWZDgaawyC8nOrvp59alW,https://api.spotify.com/v1/audio-analysis/4eWZDgaawyC8nOrvp59alW,241240.0,4.0
0.712,0.673,7.0,-7.266,0.0,0.0321,0.0123,0.292,0.104,0.383,125.991,audio_features,7zlNKQRRjTHIy69MW0tf9c,spotify:track:7zlNKQRRjTHIy69MW0tf9c,https://api.spotify.com/v1/tracks/7zlNKQRRjTHIy69MW0tf9c,https://api.spotify.com/v1/audio-analysis/7zlNKQRRjTHIy69MW0tf9c,215179.0,4.0
0.276,0.955,3.0,-5.592,0.0,0.27,0.00652,8.68e-05,0.165,0.182,164.995,audio_features,4UGBOiby6lkNRurUJ1tEF8,spotify:track:4UGBOiby6lkNRurUJ1tEF8,https://api.spotify.com/v1/tracks/4UGBOiby6lkNRurUJ1tEF8,https://api.spotify.com/v1/audio-analysis/4UGBOiby6lkNRurUJ1tEF8,229000.0,4.0
0.897,0.373,0.0,-14.624,0.0,0.141,0.117,3.61e-05,0.117,0.197,86.879,audio_features,1rnPQpAKgbIKdY2LxTsE8D,spotify:track:1rnPQpAKgbIKdY2LxTsE8D,https://api.spotify.com/v1/tracks/1rnPQpAKgbIKdY2LxTsE8D,https://api.spotify.com/v1/audio-analysis/1rnPQpAKgbIKdY2LxTsE8D,211730.0,4.0
0.639,0.835,11.0,-7.256,1.0,0.138,7.28e-05,0.108,0.497,0.496,96.031,audio_features,4aXkAmluDdzw2QLpReJ2aN,spotify:track:4aXkAmluDdzw2QLpReJ2aN,https://api.spotify.com/v1/tracks/4aXkAmluDdzw2QLpReJ2aN,https://api.spotify.com/v1/audio-analysis/4aXkAmluDdzw2QLpReJ2aN,170867.0,4.0
0.619,0.942,7.0,-4.173,1.0,0.0364,0.00179,0.000153,0.121,0.827,140.033,audio_features,4aoltUt2QihElItwBAB5Eq,spotify:track:4aoltUt2QihElItwBAB5Eq,https://api.spotify.com/v1/tracks/4aoltUt2QihElItwBAB5Eq,https://api.spotify.com/v1/audio-analysis/4aoltUt2QihElItwBAB5Eq,193680.0,4.0
0.652,0.71,11.0,-6.338,1.0,0.0302,0.0564,0.663,0.164,0.497,111.025,audio_features,4F0Tzpl5dPK7lalFCDChdg,spotify:track:4F0Tzpl5dPK7lalFCDChdg,https://api.spotify.com/v1/tracks/4F0Tzpl5dPK7lalFCDChdg,https://api.spotify.com/v1/audio-analysis/4F0Tzpl5dPK7lalFCDChdg,155376.0,4.0
0.559,0.857,8.0,-7.972,1.0,0.078,0.000554,0.00562,0.448,0.236,180.053,audio_features,3Wnv3FIm9i4ahGXm5pQOYQ,spotify:track:3Wnv3FIm9i4ahGXm5pQOYQ,https://api.spotify.com/v1/tracks/3Wnv3FIm9i4ahGXm5pQOYQ,https://api.spotify.com/v1/audio-analysis/3Wnv3FIm9i4ahGXm5pQOYQ,150667.0,4.0
0.939,0.37,2.0,-7.605,1.0,0.211,0.000895,0.00255,0.127,0.137,126.013,audio_features,3WocjH8HgPMUx2UtJzjU8J,spotify:track:3WocjH8HgPMUx2UtJzjU8J,https://api.spotify.com/v1/tracks/3WocjH8HgPMUx2UtJzjU8J,https://api.spotify.com/v1/audio-analysis/3WocjH8HgPMUx2UtJzjU8J,108095.0,4.0
0.476,0.936,4.0,-4.943,1.0,0.152,0.366,4.04e-06,0.259,0.267,164.294,audio_features,63WngcgGxwtEvSmM5BJeKJ,spotify:track:63WngcgGxwtEvSmM5BJeKJ,https://api.spotify.com/v1/tracks/63WngcgGxwtEvSmM5BJeKJ,https://api.spotify.com/v1/audio-analysis/63WngcgGxwtEvSmM5BJeKJ,165000.0,4.0
0.561,0.396,4.0,-7.582,1.0,0.0271,0.845,1.19e-06,0.104,0.0511,110.051,audio_features,0YLlkbUfU1VJkU00nQ2S06,spotify:track:0YLlkbUfU1VJkU00nQ2S06,https://api.spotify.com/v1/tracks/0YLlkbUfU1VJkU00nQ2S06,https://api.spotify.com/v1/audio-analysis/0YLlkbUfU1VJkU00nQ2S06,206182.0,4.0
0.788,0.962,2.0,-3.619,1.0,0.275,0.649,1.19e-06,0.331,0.268,112.539,audio_features,4ZBgz0Bu9YcqUr7xtP78T8,spotify:track:4ZBgz0Bu9YcqUr7xtP78T8,https://api.spotify.com/v1/tracks/4ZBgz0Bu9YcqUr7xtP78T8,https://api.spotify.com/v1/audio-analysis/4ZBgz0Bu9YcqUr7xtP78T8,310533.0,4.0
0.718,0.561,1.0,-8.638,1.0,0.0365,0.522,0.00164,0.0922,0.391,135.017,audio_features,72OgV1loKAh6UlLCPwA2en,spotify:track:72OgV1loKAh6UlLCPwA2en,https://api.spotify.com/v1/tracks/72OgV1loKAh6UlLCPwA2en,https://api.spotify.com/v1/audio-analysis/72OgV1loKAh6UlLCPwA2en,164964.0,4.0
0.725,0.409,8.0,-13.69,1.0,0.413,0.113,0.0,0.111,0.359,150.039,audio_features,795E4UJ5v61bdwBJTGn7WN,spotify:track:795E4UJ5v61bdwBJTGn7WN,https://api.spotify.com/v1/tracks/795E4UJ5v61bdwBJTGn7WN,https://api.spotify.com/v1/audio-analysis/795E4UJ5v61bdwBJTGn7WN,102539.0,4.0
0.833,0.634,1.0,-9.834,1.0,0.262,0.177,0.0,0.0789,0.584,125.049,audio_features,7j2CnRCRsAX2BO8pxdBViV,spotify:track:7j2CnRCRsAX2BO8pxdBViV,https://api.spotify.com/v1/tracks/7j2CnRCRsAX2BO8pxdBViV,https://api.spotify.com/v1/audio-analysis/7j2CnRCRsAX2BO8pxdBViV,123343.0,4.0
0.726,0.68,6.0,-11.351,0.0,0.409,0.00699,0.0,0.69,0.725,123.135,audio_features,10yIPIi5rLXQvIUReCA2Ps,spotify:track:10yIPIi5rLXQvIUReCA2Ps,https://api.spotify.com/v1/tracks/10yIPIi5rLXQvIUReCA2Ps,https://api.spotify.com/v1/audio-analysis/10yIPIi5rLXQvIUReCA2Ps,109269.0,4.0
0.662,0.927,6.0,-5.971,1.0,0.288,0.0031,0.000127,0.374,0.913,129.971,audio_features,2exX3S1mQG1e8HvZWV88Ob,spotify:track:2exX3S1mQG1e8HvZWV88Ob,https://api.spotify.com/v1/tracks/2exX3S1mQG1e8HvZWV88Ob,https://api.spotify.com/v1/audio-analysis/2exX3S1mQG1e8HvZWV88Ob,187750.0,4.0
0.902,0.582,11.0,-5.123,0.0,0.168,0.221,0.00176,0.161,0.752,132.976,audio_features,53r0c2Nw6QBi1kYNT8AYAx,spotify:track:53r0c2Nw6QBi1kYNT8AYAx,https://api.spotify.com/v1/tracks/53r0c2Nw6QBi1kYNT8AYAx,https://api.spotify.com/v1/audio-analysis/53r0c2Nw6QBi1kYNT8AYAx,141387.0,4.0
0.672,0.958,6.0,-5.987,0.0,0.188,0.00188,7.06e-05,0.447,0.514,152.969,audio_features,73HOaSTb8lKquokNk9USUf,spotify:track:73HOaSTb8lKquokNk9USUf,https://api.spotify.com/v1/tracks/73HOaSTb8lKquokNk9USUf,https://api.spotify.com/v1/audio-analysis/73HOaSTb8lKquokNk9USUf,214760.0,4.0
0.496,0.716,4.0,-6.34,0.0,0.0984,0.044,0.0,0.092,0.695,137.943,audio_features,0D2VPQ57FeEUkJz2wxpKKg,spotify:track:0D2VPQ57FeEUkJz2wxpKKg,https://api.spotify.com/v1/tracks/0D2VPQ57FeEUkJz2wxpKKg,https://api.spotify.com/v1/audio-analysis/0D2VPQ57FeEUkJz2wxpKKg,159000.0,4.0
0.622,0.677,10.0,-7.478,1.0,0.414,0.0849,0.0,0.323,0.576,77.66,audio_features,2Pkl3R31DQYt9BCFwwlKzW,spotify:track:2Pkl3R31DQYt9BCFwwlKzW,https://api.spotify.com/v1/tracks/2Pkl3R31DQYt9BCFwwlKzW,https://api.spotify.com/v1/audio-analysis/2Pkl3R31DQYt9BCFwwlKzW,87716.0,4.0
0.403,0.522,4.0,-9.632,1.0,0.0267,0.0101,0.829,0.171,0.209,140.132,audio_features,1SxU9o4S2lIVCIUyuaiNqt,spotify:track:1SxU9o4S2lIVCIUyuaiNqt,https://api.spotify.com/v1/tracks/1SxU9o4S2lIVCIUyuaiNqt,https://api.spotify.com/v1/audio-analysis/1SxU9o4S2lIVCIUyuaiNqt,102629.0,4.0
0.32,0.805,2.0,-6.85,1.0,0.0438,0.0504,0.000423,0.0972,0.559,100.509,audio_features,4QSlGmd48WfNMbHe8FKecR,spotify:track:4QSlGmd48WfNMbHe8FKecR,https://api.spotify.com/v1/tracks/4QSlGmd48WfNMbHe8FKecR,https://api.spotify.com/v1/audio-analysis/4QSlGmd48WfNMbHe8FKecR,143759.0,4.0
0.588,0.788,11.0,-5.565,0.0,0.131,0.0995,0.000503,0.422,0.562,131.996,audio_features,2NAAEtsHzVDaOj8DSnhUvd,spotify:track:2NAAEtsHzVDaOj8DSnhUvd,https://api.spotify.com/v1/tracks/2NAAEtsHzVDaOj8DSnhUvd,https://api.spotify.com/v1/audio-analysis/2NAAEtsHzVDaOj8DSnhUvd,166309.0,4.0
0.342,0.921,1.0,-3.785,1.0,0.0611,1.46e-05,0.000233,0.391,0.623,80.518,audio_features,0v47gVwftGwimOa6tMAW7d,spotify:track:0v47gVwftGwimOa6tMAW7d,https://api.spotify.com/v1/tracks/0v47gVwftGwimOa6tMAW7d,https://api.spotify.com/v1/audio-analysis/0v47gVwftGwimOa6tMAW7d,65943.0,4.0
0.728,0.409,2.0,-14.945,1.0,0.0763,0.633,0.448,0.108,0.85,89.646,audio_features,7EMpkYw3hjDdpfobVThuQA,spotify:track:7EMpkYw3hjDdpfobVThuQA,https://api.spotify.com/v1/tracks/7EMpkYw3hjDdpfobVThuQA,https://api.spotify.com/v1/audio-analysis/7EMpkYw3hjDdpfobVThuQA,239750.0,4.0
0.662,0.484,5.0,-9.178,0.0,0.026,0.0331,0.683,0.14,0.158,100.004,audio_features,7xHwZojDKv6RZH6mQUbFLp,spotify:track:7xHwZojDKv6RZH6mQUbFLp,https://api.spotify.com/v1/tracks/7xHwZojDKv6RZH6mQUbFLp,https://api.spotify.com/v1/audio-analysis/7xHwZojDKv6RZH6mQUbFLp,290335.0,4.0
0.648,0.892,1.0,-6.382,1.0,0.0263,9.2e-05,0.876,0.102,0.895,117.996,audio_features,618vJ3LQKiWUjevoQK19nA,spotify:track:618vJ3LQKiWUjevoQK19nA,https://api.spotify.com/v1/tracks/618vJ3LQKiWUjevoQK19nA,https://api.spotify.com/v1/audio-analysis/618vJ3LQKiWUjevoQK19nA,291864.0,4.0
0.683,0.972,9.0,-4.741,1.0,0.394,0.00731,0.0,0.139,0.524,165.962,audio_features,0UkPMjn6f548zWNgM66Whj,spotify:track:0UkPMjn6f548zWNgM66Whj,https://api.spotify.com/v1/tracks/0UkPMjn6f548zWNgM66Whj,https://api.spotify.com/v1/audio-analysis/0UkPMjn6f548zWNgM66Whj,102000.0,4.0
0.366,0.535,9.0,-6.401,0.0,0.0945,0.00128,0.0721,0.0595,0.622,96.605,audio_features,2Miap882SbE8Ms89ONapNH,spotify:track:2Miap882SbE8Ms89ONapNH,https://api.spotify.com/v1/tracks/2Miap882SbE8Ms89ONapNH,https://api.spotify.com/v1/audio-analysis/2Miap882SbE8Ms89ONapNH,244176.0,4.0
0.861,0.648,10.0,-8.192,0.0,0.0725,0.0323,0.73,0.0835,0.766,112.631,audio_features,6ucSM84v4JtaTM3D3jHLQi,spotify:track:6ucSM84v4JtaTM3D3jHLQi,https://api.spotify.com/v1/tracks/6ucSM84v4JtaTM3D3jHLQi,https://api.spotify.com/v1/audio-analysis/6ucSM84v4JtaTM3D3jHLQi,288421.0,4.0
0.149,0.962,0.0,-7.186,1.0,0.0497,0.000327,0.00191,0.36,0.382,182.347,audio_features,6zeVvXUNIvxEhvgcSaidSK,spotify:track:6zeVvXUNIvxEhvgcSaidSK,https://api.spotify.com/v1/tracks/6zeVvXUNIvxEhvgcSaidSK,https://api.spotify.com/v1/audio-analysis/6zeVvXUNIvxEhvgcSaidSK,248880.0,4.0
0.367,0.856,1.0,-7.358,1.0,0.0783,0.0024,0.0,0.15,0.253,175.017,audio_features,3RzYbj6Rr6mSJCar4Ua86F,spotify:track:3RzYbj6Rr6mSJCar4Ua86F,https://api.spotify.com/v1/tracks/3RzYbj6Rr6mSJCar4Ua86F,https://api.spotify.com/v1/audio-analysis/3RzYbj6Rr6mSJCar4Ua86F,181029.0,4.0
0.31,0.784,6.0,-6.324,0.0,0.0573,0.000827,8.29e-06,0.432,0.185,119.978,audio_features,5XOHcCxasESKJzoLF7I4iy,spotify:track:5XOHcCxasESKJzoLF7I4iy,https://api.spotify.com/v1/tracks/5XOHcCxasESKJzoLF7I4iy,https://api.spotify.com/v1/audio-analysis/5XOHcCxasESKJzoLF7I4iy,201507.0,4.0
0.449,0.501,0.0,-9.968,1.0,0.263,0.514,1.26e-05,0.7,0.207,171.812,audio_features,6VzfECQN2zm23tTpl723cg,spotify:track:6VzfECQN2zm23tTpl723cg,https://api.spotify.com/v1/tracks/6VzfECQN2zm23tTpl723cg,https://api.spotify.com/v1/audio-analysis/6VzfECQN2zm23tTpl723cg,145093.0,3.0
0.77,0.732,1.0,-8.161,1.0,0.0395,0.00132,0.346,0.349,0.566,123.017,audio_features,4EN8bvbrouNrylrTucVkdb,spotify:track:4EN8bvbrouNrylrTucVkdb,https://api.spotify.com/v1/tracks/4EN8bvbrouNrylrTucVkdb,https://api.spotify.com/v1/audio-analysis/4EN8bvbrouNrylrTucVkdb,197052.0,4.0
0.852,0.93,1.0,-7.02,1.0,0.209,0.0127,0.494,0.0573,0.236,129.028,audio_features,55meeb1WffJW16DfMnWVi0,spotify:track:55meeb1WffJW16DfMnWVi0,https://api.spotify.com/v1/tracks/55meeb1WffJW16DfMnWVi0,https://api.spotify.com/v1/audio-analysis/55meeb1WffJW16DfMnWVi0,271642.0,4.0
0.783,0.818,6.0,-4.599,1.0,0.0524,0.00477,0.00263,0.132,0.875,124.018,audio_features,1w25Ghl2pSLHV8K4xHCXkH,spotify:track:1w25Ghl2pSLHV8K4xHCXkH,https://api.spotify.com/v1/tracks/1w25Ghl2pSLHV8K4xHCXkH,https://api.spotify.com/v1/audio-analysis/1w25Ghl2pSLHV8K4xHCXkH,154839.0,4.0
0.637,0.896,1.0,-6.296,1.0,0.0618,0.104,0.15,0.0648,0.645,81.488,audio_features,10BWteuZBVBYvyj3PWjbrs,spotify:track:10BWteuZBVBYvyj3PWjbrs,https://api.spotify.com/v1/tracks/10BWteuZBVBYvyj3PWjbrs,https://api.spotify.com/v1/audio-analysis/10BWteuZBVBYvyj3PWjbrs,220507.0,4.0
0.527,0.119,0.0,-23.419,1.0,0.037,0.944,0.867,0.313,0.118,123.619,audio_features,2bFZpoFmy0n3825STXFqrg,spotify:track:2bFZpoFmy0n3825STXFqrg,https://api.spotify.com/v1/tracks/2bFZpoFmy0n3825STXFqrg,https://api.spotify.com/v1/audio-analysis/2bFZpoFmy0n3825STXFqrg,144145.0,4.0
0.757,0.824,10.0,-3.497,0.0,0.0415,0.299,2.3e-05,0.0313,0.876,95.028,audio_features,6DdTte07spm10bOPJrmDuZ,spotify:track:6DdTte07spm10bOPJrmDuZ,https://api.spotify.com/v1/tracks/6DdTte07spm10bOPJrmDuZ,https://api.spotify.com/v1/audio-analysis/6DdTte07spm10bOPJrmDuZ,205760.0,4.0
0.236,0.625,9.0,-10.237,0.0,0.0346,0.977,0.017,0.288,0.137,98.394,audio_features,1vRad6aBUZngnhxaw0OTIr,spotify:track:1vRad6aBUZngnhxaw0OTIr,https://api.spotify.com/v1/tracks/1vRad6aBUZngnhxaw0OTIr,https://api.spotify.com/v1/audio-analysis/1vRad6aBUZngnhxaw0OTIr,217120.0,4.0
0.366,0.664,6.0,-11.117,0.0,0.12,0.000628,2.19e-05,0.322,0.704,101.177,audio_features,2gLyZC7Pqo739qy5TrEjCJ,spotify:track:2gLyZC7Pqo739qy5TrEjCJ,https://api.spotify.com/v1/tracks/2gLyZC7Pqo739qy5TrEjCJ,https://api.spotify.com/v1/audio-analysis/2gLyZC7Pqo739qy5TrEjCJ,328693.0,4.0
0.458,0.891,1.0,-3.963,0.0,0.0418,0.0071,4.41e-05,0.382,0.428,142.026,audio_features,0msIDeGgPRGoIogiD35W0G,spotify:track:0msIDeGgPRGoIogiD35W0G,https://api.spotify.com/v1/tracks/0msIDeGgPRGoIogiD35W0G,https://api.spotify.com/v1/audio-analysis/0msIDeGgPRGoIogiD35W0G,135419.0,4.0
0.664,0.717,10.0,-5.494,0.0,0.0378,0.00545,0.00205,0.0634,0.304,119.917,audio_features,7wnRHeYAAd0KqkFe3ZQHcI,spotify:track:7wnRHeYAAd0KqkFe3ZQHcI,https://api.spotify.com/v1/tracks/7wnRHeYAAd0KqkFe3ZQHcI,https://api.spotify.com/v1/audio-analysis/7wnRHeYAAd0KqkFe3ZQHcI,204874.0,4.0
