id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2tdfTvq5PrseNIZIuJyz2v,Fleece,Crystal Castles,51,2016-08-19,0.476,0.798,1,-6.699,1,0.00469,0.156,0.156,0.219,128.511,155107,4
0do3zfmbVl5DiGxUXrbhrT,Sycamore,Bill Callahan,44,2007-04-24,0.659,0.752,11,-6.067,1,0.105,0.00368,0.104,0.769,119.62,335800,4
4wo2FC3qqvi1gDKJZg4Boc,Cruel Summer,Black Marble,39,2012-10-09,0.65,0.69,3,-8.407,0,0.7,0.875,0.315,0.797,133.971,224181,4
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,86,1997-05-20,0.413,0.881,11,-5.541,0,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4
7yKWaoM62x4bSSZ3SKfSHp,The Sticks,Mother Mother,43,2012-09-18,0.475,0.936,10,-4.144,1,0.00592,0.0362,0.0736,0.323,137.882,242547,4
5wWoKe2BIKTRGQq5z0IG8d,Droplet,Sevish,32,2015-05-10,0.335,0.608,8,-11.433,1,0.0284,0.72,0.131,0.197,85.249,237093,4
5wWoKe2BIKTRGQq5z0IG8d,Droplet,Sevish,32,2015-05-10,0.335,0.608,8,-11.433,1,0.0284,0.72,0.131,0.197,85.249,237093,4
6CARQPhaL7UBhYP3QbX4ce,Angel Dog,Choir Boy,31,2016-10-26,0.6,0.514,7,-9.311,1,0.218,0.239,0.103,0.471,104.988,272071,4
0JiTlhWFc09Y1LecbstidD,Metamorphosis,Pinkshinyultrablast,23,2015-01-26,0.262,0.839,4,-8.77,0,0.00258,0.886,0.272,0.0627,137.73,401764,4
5Ext9ObPEi7wIcv5AiQWJy,Superstar,Sonic Youth,58,1994-01-01,0.317,0.498,5,-9.137,0,0.0515,0.306,0.121,0.141,84.563,246000,4
13HYthybjhM3iyWcfl8VcN,Pain,Boy Harsher,58,2014,0.717,0.924,2,-4.707,1,0.043,0.6,0.11,0.791,128.025,439490,4
2cEuRqcTMyHGALW3TlThNv,Три дня до лета,Lo-Sky,24,2016-05-26,0.647,0.708,8,-13.142,1,0.781,0.852,0.188,0.663,119.989,297469,4
2wiV5iKq5F5A0KUee4OrlK,Limerence,Yves Tumor,66,2017-03-17,0.325,0.322,8,-16.613,1,0.887,0.214,0.118,0.724,182.073,329361,3
27fhtd1gMJxbNIVHEjpxUs,Lucky Lobotomy,Catherine Moan,7,2021-09-24,0.674,0.677,7,-5.319,1,0.366,0.0193,0.107,0.344,110.003,187636,4
6aH04E2GklQTywTnOS44ux,Running Instead,dot pony,22,2020-01-31,0.56,0.509,0,-8.667,1,0.564,0.195,0.137,0.514,139.999,164143,3
6BVJaTGJN18W4bMf783SRP,Steady Turn the Cog,draag me,33,2020-01-31,0.557,0.498,4,-13.869,1,0.0305,0.63,0.12,0.0729,155.966,158571,4
3ozeIgf9g4assFBsLDjDP9,Natural Devotion,SPIRIT OF THE BEEHIVE,43,2016-03-03,0.185,0.529,4,-9.148,1,0.00204,0.702,0.083,0.182,64.379,226944,4
2qpLkj5FqUURIGnQYTZNo3,What's Good (What's Really Good),Pulses.,28,2017-07-21,0.538,0.877,4,-1.537,0,0.00116,0.0,0.122,0.39,140.05,193286,4
1TFOhZp3KF4zSLwMNmx4wO,Slap Pie,Men I Trust,44,2019-09-13,0.781,0.529,11,-14.35,0,0.0409,0.834,0.114,0.952,110.983,139815,4
4DNydDiMCbptxZkGq0TQ0V,Enjoy,Fleshwater,47,2022-11-04,0.283,0.92,1,-4.603,1,2.4e-06,0.0478,0.0903,0.193,86.443,203200,4
14BTIqf0ZBChsQK4V5jlSN,as i lie in wait,Your Arms Are My Cocoon,6,2021-01-01,0.327,0.494,4,-6.067,1,0.158,0.00245,0.452,0.303,123.87,197885,4
6P5hGhwljx61WBuvgEqkNq,evaporating,Delta Sleep,7,2021-01-01,0.228,0.703,8,-6.49,1,0.0091,0.0411,0.171,0.231,94.616,137184,4
0O66zhn7VRbUX54HfJuEW7,THRU THE VOID,Black Dresses,22,2019-02-05,0.615,0.978,6,-0.035,0,0.00259,3.98e-06,0.754,0.226,120.01,205963,4
2dH4kjxglp6b9K6CSGtL2j,Cherry Sinefold,Jade Cicada,24,2023-01-01,0.513,0.979,4,-3.642,0,0.03,0.107,0.147,0.217,85.262,192000,4
6X0den3vxTieW2byIpbj9J,The Flag Is Raised,Asian Glow,46,2022-07-14,0.504,0.798,8,-13.117,1,0.000886,0.849,0.135,0.572,134.056,175522,4
6Bnown8sKU7gWepCW6YNFI,A Smelly Death,Toytown,0,2019-04-26,0.642,0.746,0,-4.582,1,0.0222,0.00343,0.1,0.731,111.007,69096,4
0xf7V667bbsQ0hO7gWjAXc,a spell of primeval celtic sun worship for the sweet woman of the woods,gjallarhornit,14,2021-10-31,0.247,0.836,7,-8.02,1,0.371,0.871,0.116,0.0532,168.947,171391,4
0vyJXohBlZIjYvFO0Hdxkv,FESTA NA SUITE,Dylan Brady,11,2021-09-03,0.687,0.199,11,-8.376,1,0.0532,0.0,0.0711,0.537,139.687,109714,4
10nd0tq8g3fFpCM4hkgHFR,Woohoo,Fleshwater,47,2022-11-04,0.17,0.948,0,-3.265,1,1.35e-06,0.00152,0.493,0.163,87.066,224180,4
6po2p9fH8jS1Wl7JJBkKua,Histamine,Pudding Club,29,2022-12-31,0.119,0.386,0,-13.402,0,0.955,0.865,0.152,0.087,80.356,353834,4
1bAsazlKIAY8tf9aNxeLaW,BEARTRAP - Extended,faradayribcage,0,2022-08-05,0.102,0.962,7,-4.95,1,0.00164,0.0171,0.622,0.0379,80.252,312627,4
1rV2S4OJ07fDH9eYn40kb5,Never a Joke,Krill,4,2013-06-24,0.529,0.552,11,-7.093,1,0.000257,0.106,0.12,0.747,135.74,180960,4
0g5fNXDqdDFLRWENILmBYo,CRACK,1 800 PAIN,31,2020-09-11,0.531,0.871,11,0.245,0,0.0824,7.61e-06,0.436,0.531,135.206,198222,4
5AfLPXI7FaBYagoNg9ksnz,BANANAS,Cali Cartier,11,2020-11-20,0.671,0.789,11,-6.985,0,0.0346,0.000362,0.412,0.712,152.08,145048,4
7HD1McM7xFk4yok6SjD2Vy,FASTLANE,Cali Cartier,18,2021-08-27,0.498,0.566,9,-4.899,1,0.000526,0.186,0.354,0.368,158.394,90635,3
6uv1jlackfFvexk2wodl4M,Dropla,Youth Lagoon,26,2013,0.475,0.796,0,-8.011,0,0.0315,0.655,0.236,0.392,93.995,356813,4
13QT8JcWDBWx8dq5OBanHO,No Eyes,Baths,27,2013-05-28,0.644,0.584,0,-10.486,1,0.174,0.535,0.365,0.658,159.997,253674,4
1WfVntF3j4tgBpHyNUY2Na,through visual snow*,CRIM$ON,5,2023-05-05,0.3,0.525,2,-5.899,1,0.136,0.887,0.0941,0.0376,180.189,421335,4
0OyvWC9vCElyhpWEHlOERz,Infected People,Nochexxx,0,2015-07-01,0.448,0.999,11,-3.342,0,0.542,0.901,0.123,0.0374,120.043,267008,4
41toTEEmUJ9lzTHxw92wji,Last Club On Da Left,Nochexxx,0,2015-07-01,0.757,0.905,1,-4.56,1,0.37,0.838,0.137,0.157,114.004,342486,4
2HEJWQEutMLE2TyfvY6l1E,Between Two Stations,Nochexxx,0,2015-07-01,0.725,0.953,7,-5.948,1,0.703,0.85,0.103,0.772,138.957,264243,4
7BEywKw86FT4ysuMR6uZxi,Rusted Phoenix,Nochexxx,0,2015-07-01,0.529,0.594,10,-9.255,0,0.0149,0.259,0.104,0.036,101.28,333141,1
1zNtci3bKivI3xHI7KhI6P,Coin Collector,Nochexxx,0,2015-07-01,0.794,0.973,2,-4.583,1,0.0135,0.853,0.0734,0.488,125.998,250044,4
2eHvbNg4ciADemeqj3mXLN,Stinson Fish,Nochexxx,0,2015-07-01,0.466,0.949,7,-6.007,1,0.00303,0.577,0.0753,0.2,82.3,273934,4
0KVmSsGTXPKLqa8gkDKoJ0,Strike Now,Starkey,0,2006-04-03,0.571,0.746,11,-6.489,0,0.108,0.593,0.114,0.083,72.129,263600,4
7nizf55ys94cyCtlDndqrX,The Heat Vulnerable,Starkey,0,2006-04-03,0.702,0.757,11,-3.535,0,0.0949,0.759,0.322,0.516,141.992,172387,4
7LYPaZ2vyJBN6i99MJLqOS,Sweet Mickey,E L U C I D,24,2018-08-30,0.542,0.592,1,-9.958,1,0.235,0.0144,0.267,0.265,159.437,149773,4
0KEbst3fhAVaJlMQwzs8Qm,Rehearse with Ornette,E L U C I D,24,2018-08-30,0.463,0.525,2,-11.613,1,0.235,0.108,0.111,0.282,80.479,264013,4
324SJWggDq6FCdPvckfOlJ,No Days Off,E L U C I D,33,2018-08-30,0.511,0.608,1,-10.004,0,0.00146,9.79e-05,0.265,0.526,79.83,179053,4
7plNHuU4OG9u1Z2HtvEBNC,An echo from the hosts that profess infinitum,Shabazz Palaces,36,2011-06-28,0.658,0.364,7,-14.321,1,0.616,0.034,0.143,0.305,113.255,194573,4
781V2Y5LPtcpgONEOadadE,Get Got,Death Grips,62,2012-04-23,0.57,0.993,7,-3.757,1,0.00628,0.00796,0.0876,0.405,87.0,171867,4
5zKamSH5cS09llWtWUuHe9,The Dogs,Clark,20,2001-04-02,0.564,0.862,11,-6.843,0,0.00105,0.561,0.0474,0.556,90.799,173667,4
306cmatLHndtD0l5vbEoAV,Bricks,Clark,20,2001-04-02,0.401,0.939,8,-5.831,1,0.000145,0.726,0.247,0.3,189.742,161400,4
1D2SVNlLeB4aHl5NlFKcBI,Tasmanian Pain Coaster,Cedric Bixler-Zavala,27,2007-03-20,0.527,0.875,10,-5.223,0,0.048,0.0216,0.171,0.102,76.033,414867,4
5CQArxou1OKGWK5RMjISko,Smithereens (Stop Cryin'),El-P,24,2007-03-20,0.302,0.893,11,-5.748,1,0.322,0.0,0.564,0.469,79.905,272093,4
5K1E2khCTWeEwxN9jJw3Ws,Drive,El-P,21,2007-03-20,0.523,0.929,1,-4.189,1,0.0113,0.0,0.224,0.748,160.33,253600,4
6j1LQhYnQR3McqO8U9N6EE,Run The Numbers,Aesop Rock,26,2007-03-20,0.34,0.853,4,-5.966,0,0.0335,0.0,0.617,0.696,87.652,281933,4
63pdDeLroRpaT5uT805Q8M,Habeas Corpses (Draconian Love),Cage,21,2007-03-20,0.43,0.741,1,-7.521,1,0.0717,0.00658,0.188,0.437,85.181,274667,4
4eWZDgaawyC8nOrvp59alW,Flyentology,Trent Reznor,35,2007-03-20,0.57,0.903,3,-5.694,0,0.0678,0.000413,0.47,0.782,84.002,241240,4
7zlNKQRRjTHIy69MW0tf9c,NEW ERA,MATRIXUNNI,3,2022-10-18,0.712,0.673,7,-7.266,0,0.0123,0.292,0.104,0.383,125.991,215179,4
4UGBOiby6lkNRurUJ1tEF8,Dirty,Lucy Loone,22,2023-05-12,0.276,0.955,3,-5.592,0,0.00652,8.68e-05,0.165,0.182,164.995,229000,4
1rnPQpAKgbIKdY2LxTsE8D,Stunna,CherryX,0,2023-05-01,0.897,0.373,0,-14.624,0,0.117,3.61e-05,0.117,0.197,86.879,211730,4
4aXkAmluDdzw2QLpReJ2aN,Couch Surfer,Bran Van 3000,28,1997-04-01,0.639,0.835,11,-7.256,1,7.28e-05,0.108,0.497,0.496,96.031,170867,4
4aoltUt2QihElItwBAB5Eq,Japanese Eyes,Kitten,15,2012,0.619,0.942,7,-4.173,1,0.00179,0.000153,0.121,0.827,140.033,193680,4
4F0Tzpl5dPK7lalFCDChdg,Mentally Not Here,Elita,51,2023-03-22,0.652,0.71,11,-6.338,1,0.0564,0.663,0.164,0.497,111.025,155376,4
3Wnv3FIm9i4ahGXm5pQOYQ,Ethanol,Madge,33,2020-04-08,0.559,0.857,8,-7.972,1,0.000554,0.00562,0.448,0.236,180.053,150667,4
3WocjH8HgPMUx2UtJzjU8J,POOF,DSL,50,2021-09-24,0.939,0.37,2,-7.605,1,0.000895,0.00255,0.127,0.137,126.013,108095,4
63WngcgGxwtEvSmM5BJeKJ,i kinda want the world to end,Gilanares,13,2023-02-17,0.476,0.936,4,-4.943,1,0.366,4.04e-06,0.259,0.267,164.294,165000,4
0YLlkbUfU1VJkU00nQ2S06,i met god,Gilanares,16,2023-02-17,0.561,0.396,4,-7.582,1,0.845,1.19e-06,0.104,0.0511,110.051,206182,4
4ZBgz0Bu9YcqUr7xtP78T8,Now I'm Hi Pt. 3,Three 6 Mafia,33,1995-05-09,0.788,0.962,2,-3.619,1,0.649,1.19e-06,0.331,0.268,112.539,310533,4
72OgV1loKAh6UlLCPwA2en,HYMN,Nina Utashiro,24,2022-07-06,0.718,0.561,1,-8.638,1,0.522,0.00164,0.0922,0.391,135.017,164964,4
795E4UJ5v61bdwBJTGn7WN,Happy,Dualitè,8,2023-01-20,0.725,0.409,8,-13.69,1,0.113,0.0,0.111,0.359,150.039,102539,4
7j2CnRCRsAX2BO8pxdBViV,Outcall,Dualitè,10,2023-01-20,0.833,0.634,1,-9.834,1,0.177,0.0,0.0789,0.584,125.049,123343,4
10yIPIi5rLXQvIUReCA2Ps,Club Cooter: Reloaded,Chase Icon,48,2023-04-13,0.726,0.68,6,-11.351,0,0.00699,0.0,0.69,0.725,123.135,109269,4
2exX3S1mQG1e8HvZWV88Ob,Bang (My Body),Chase Icon,48,2022-10-14,0.662,0.927,6,-5.971,1,0.0031,0.000127,0.374,0.913,129.971,187750,4
53r0c2Nw6QBi1kYNT8AYAx,Juicy Fruit,Brooke Candy,37,2023-02-14,0.902,0.582,11,-5.123,0,0.221,0.00176,0.161,0.752,132.976,141387,4
73HOaSTb8lKquokNk9USUf,Under Pressure,Hanin Elias,2,1996-08-26,0.672,0.958,6,-5.987,0,0.00188,7.06e-05,0.447,0.514,152.969,214760,4
0D2VPQ57FeEUkJz2wxpKKg,Supply/Demand,Sugar Pit,43,2023-03-08,0.496,0.716,4,-6.34,0,0.044,0.0,0.092,0.695,137.943,159000,4
2Pkl3R31DQYt9BCFwwlKzW,I Wish,BigKlit,11,2022-03-15,0.622,0.677,10,-7.478,1,0.0849,0.0,0.323,0.576,77.66,87716,4
1SxU9o4S2lIVCIUyuaiNqt,Call,Wyatt Smith,24,2020-10-23,0.403,0.522,4,-9.632,1,0.0101,0.829,0.171,0.209,140.132,102629,4
4QSlGmd48WfNMbHe8FKecR,Nothing Without You,Anita Velveeta,32,2022-07-15,0.32,0.805,2,-6.85,1,0.0504,0.000423,0.0972,0.559,100.509,143759,4
2NAAEtsHzVDaOj8DSnhUvd,Joyride (feat. Eartheater),Eartheater,29,2021-09-10,0.588,0.788,11,-5.565,0,0.0995,0.000503,0.422,0.562,131.996,166309,4
0v47gVwftGwimOa6tMAW7d,How to Be a Woman,Cerce,34,2017-02-14,0.342,0.921,1,-3.785,1,1.46e-05,0.000233,0.391,0.623,80.518,65943,4
7EMpkYw3hjDdpfobVThuQA,Simply Beautiful,Lizzy Mercier Descloux,11,1985-01-08,0.728,0.409,2,-14.945,1,0.633,0.448,0.108,0.85,89.646,239750,4
7xHwZojDKv6RZH6mQUbFLp,Bummer,Taraneh,10,2022-07-28,0.662,0.484,5,-9.178,0,0.0331,0.683,0.14,0.158,100.004,290335,4
618vJ3LQKiWUjevoQK19nA,Air Bnb Sonnet - Club Eat Remix,Club Eat,18,2022-05-27,0.648,0.892,1,-6.382,1,9.2e-05,0.876,0.102,0.895,117.996,291864,4
0UkPMjn6f548zWNgM66Whj,FIGHT FIGHT,Jasiah,40,2023-03-29,0.683,0.972,9,-4.741,1,0.00731,0.0,0.139,0.524,165.962,102000,4
2Miap882SbE8Ms89ONapNH,Opus,Uranium Club,28,2017-01-13,0.366,0.535,9,-6.401,0,0.00128,0.0721,0.0595,0.622,96.605,244176,4
6ucSM84v4JtaTM3D3jHLQi,The Dominatrix Sleeps Tonight (Dominant Mix),Jay Burnette,8,2022-04-28,0.861,0.648,10,-8.192,0,0.0323,0.73,0.0835,0.766,112.631,288421,4
6zeVvXUNIvxEhvgcSaidSK,Dreamless,Jawbox,19,1992-05-01,0.149,0.962,0,-7.186,1,0.000327,0.00191,0.36,0.382,182.347,248880,4
3RzYbj6Rr6mSJCar4Ua86F,I Don't Care,VIOLENT VIRA,63,2021-09-24,0.367,0.856,1,-7.358,1,0.0024,0.0,0.15,0.253,175.017,181029,4
5XOHcCxasESKJzoLF7I4iy,Cum on Feel the Noize,Bran Van 3000,23,1997-04-01,0.31,0.784,6,-6.324,0,0.000827,8.29e-06,0.432,0.185,119.978,201507,4
6VzfECQN2zm23tTpl723cg,Willard,Bran Van 3000,17,1997-04-01,0.449,0.501,0,-9.968,1,0.514,1.26e-05,0.7,0.207,171.812,145093,3
4EN8bvbrouNrylrTucVkdb,90's Prostitution Racket - Mixed,Gerry Read,38,2021-05-14,0.77,0.732,1,-8.161,1,0.00132,0.346,0.349,0.566,123.017,197052,4
55meeb1WffJW16DfMnWVi0,()vȯ)) ̷̨ʅ(۝ʅ(Ɵʅ():::()̵̳̗̊(Ɵʅ()vȯ)) ̷̨ʅ,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,49,2022-08-19,0.852,0.93,1,-7.02,1,0.0127,0.494,0.0573,0.236,129.028,271642,4
1w25Ghl2pSLHV8K4xHCXkH,The Mill,Sybyr,8,2021-06-11,0.783,0.818,6,-4.599,1,0.00477,0.00263,0.132,0.875,124.018,154839,4
10BWteuZBVBYvyj3PWjbrs,Count It (KLSH Remix),KLSH,17,2022-09-16,0.637,0.896,1,-6.296,1,0.104,0.15,0.0648,0.645,81.488,220507,4
2bFZpoFmy0n3825STXFqrg,There is a Dream,Chloe Frances,40,2019-03-26,0.527,0.119,0,-23.419,1,0.944,0.867,0.313,0.118,123.619,144145,4
6DdTte07spm10bOPJrmDuZ,Loot My Body,Man Man,35,2013-09-10,0.757,0.824,10,-3.497,0,0.299,2.3e-05,0.0313,0.876,95.028,205760,4
1vRad6aBUZngnhxaw0OTIr,Puppy Love,Lalleshwari (Katie Jane Garside),22,2007-12-17,0.236,0.625,9,-10.237,0,0.977,0.017,0.288,0.137,98.394,217120,4
2gLyZC7Pqo739qy5TrEjCJ,TV-GLOTZER (WHITE PUNKS ON DOPE),Nina Hagen,38,1982,0.366,0.664,6,-11.117,0,0.000628,2.19e-05,0.322,0.704,101.177,328693,4
0msIDeGgPRGoIogiD35W0G,How Human,Oddly Shrugs,16,2020-02-08,0.458,0.891,1,-3.963,0,0.0071,4.41e-05,0.382,0.428,142.026,135419,4
7wnRHeYAAd0KqkFe3ZQHcI,Midnight Legend,Mykki Blanco,40,2022-08-31,0.664,0.717,10,-5.494,0,0.00545,0.00205,0.0634,0.304,119.917,204874,4
5kBvOYFXzTzFV7BMJqcbF6,Chromatic,Bloodthirsty Butchers,1,2007-02-27,0.308,0.66,6,-5.506,1,0.00958,0.00581,0.21,0.35,130.187,129480,4
3lh13ihuAqNqMm98pHShBI,"THE MESSAGE 3: Blood (see page 39, 179, and Bye)",Slauson Malone,29,2020-09-16,0.494,0.633,11,-8.244,1,0.771,3.99e-06,0.115,0.22,81.506,242650,4
75Ax1ZuwYF9XWxVWI9Lqhj,Diamond Man,Crystal Murray,13,2020-04-15,0.907,0.601,2,-6.306,1,0.101,0.00329,0.0157,0.57,124.978,163936,4
7AUYgCq6M44zb2HXSMkoEY,Scummy Summer,Skating Polly,12,2014-02-25,0.296,0.996,5,-5.841,1,0.554,0.545,0.316,0.153,143.889,146947,4
4KK5gvFhaQzNurW9dp4Smi,Chartreuse,Boy Jr.,18,2022-06-24,0.503,0.585,1,-9.618,1,0.0161,0.0928,0.137,0.228,84.026,282381,4
0xVXFQKJYMzQlQ7BmX0PwI,Mine,TiaCorine,34,2020-09-04,0.817,0.575,4,-4.967,0,0.0395,1.25e-05,0.102,0.376,83.984,199560,4
4FDRsIIuBxPK0P3nfHtxp2,Tesla,DETO BLACK,10,2021-05-13,0.707,0.803,11,-5.232,1,0.334,0.0017,0.831,0.489,74.024,90897,4
7m66qhYm3k2cKZ2IujGX27,No Change,Bekah CC,5,2021-12-03,0.734,0.815,8,-9.614,0,0.484,0.411,0.183,0.2,100.009,127200,4
6mhdKfHDaEG8WEDYfC0HxU,Late Stage,Chainsaw Girl,7,2021-10-22,0.248,0.696,2,-7.697,1,0.00382,0.766,0.129,0.387,153.083,227342,4
6kxyEwp3Z8R64gkvHqAmPB,Rare Angel,death's dynamic shroud,24,2022-09-27,0.61,0.646,0,-8.443,1,0.0759,0.0259,0.217,0.0989,112.003,376668,4
7BFBcafNxz817vPvpUZza1,//,Doused,24,2021-04-16,0.284,0.521,0,-19.79,1,0.99,0.954,0.211,0.589,104.977,65434,4
5VbvMvs7NNKij7xVNsC1V5,Acid,"Dream, Ivory",48,2020-02-27,0.563,0.641,9,-7.492,0,0.003,0.794,0.493,0.365,80.011,264820,3
3vHTp0PSVjgnqocdLHCk19,Undress,Pretty Sick,48,2020-10-29,0.238,0.875,2,-4.715,1,0.00245,0.157,0.146,0.299,120.363,239519,4
5LxdOkc6kmpxFk2bvJZqaI,post traumatic all-night-long,salvia palth,58,2013-01-01,0.352,0.619,7,-7.995,0,0.69,0.826,0.111,0.0787,126.022,162691,4
0Ofu5ebeAMysosONEClFYZ,Team Follow (18 Carat Affair Re-Freak),George Clanton,16,2012-04-11,0.538,0.575,7,-7.967,1,0.0141,0.88,0.297,0.525,131.97,236042,4
1LPDVjYGL9x5nhKaSYV6Bl,Death Became Her,18 Carat Affair,17,2011-11-11,0.619,0.511,1,-11.381,1,0.149,0.0794,0.104,0.523,89.03,118047,4
12n6lZRx1SWGJDY6Ol8z8o,Kill You in Bed,George Clanton,15,2016-10-29,0.603,0.848,6,-5.964,0,0.062,0.0538,0.138,0.422,146.172,235153,4
3lUTHQlniRIqXmxbRlxC0U,Warmspot,George Clanton,34,2015-09-24,0.489,0.583,1,-9.864,1,0.000717,0.0941,0.0856,0.167,87.056,264765,4
0Riqr4tGAjsWYhUDGelssv,Radioaktivität - 2009 Remaster,Kraftwerk,36,1975,0.58,0.639,9,-11.672,0,0.0847,0.991,0.437,0.116,121.746,401600,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,68,1994-10-28,0.336,0.627,7,-7.463,1,0.164,0.0,0.0708,0.35,150.273,241107,4
5EQU2jes2sHygS3cFLGuso,Trouble,Shampoo,44,1994,0.796,0.971,9,-6.339,1,0.025,0.00226,0.32,0.963,133.159,193142,4
0xEDZ49frv1qKYuWFkqvUF,where does the party go?,Uffie,30,2022-05-20,0.754,0.861,6,-4.451,1,0.0439,0.0103,0.68,0.928,136.034,178547,4
597X2rGKQA4nOujF7YrAbW,Si l'on ride,Muddy Monk,44,2018-11-09,0.432,0.512,5,-6.967,1,0.00117,0.000268,0.108,0.0593,79.95,271894,4
4zyPlHMdEzygdC9bGcfJPR,Request Denied,El-P,28,2012,0.397,0.859,10,-6.343,0,0.00127,0.00834,0.0903,0.471,129.432,272573,4
2OIVxvKa7XYSiZO7IYyIK5,The Full Retard,El-P,41,2012,0.493,0.758,8,-6.458,1,0.00201,0.0,0.149,0.46,110.075,219813,5
6fYonstl3elKroeUaFysIS,Drones over Bklyn,El-P,29,2012,0.488,0.893,8,-4.188,1,0.0165,3.87e-05,0.0835,0.239,139.742,349760,3
59lhh67RFroR4p8Hh1nrZA,Oh Hail No (feat. Mr. Motherfucking Exquire & Danny Brown),Danny Brown,30,2012,0.39,0.857,4,-6.16,0,0.00485,0.0,0.717,0.362,92.944,221147,4
2tFKZgbgaHuX68fQpqdWAU,Tougher Colder Killer (feat. Killer Mike & Despot),Despot,34,2012,0.699,0.767,2,-5.816,1,0.0126,1.04e-06,0.409,0.593,129.84,219000,4
0tyO5QX6e5QUYcz2VJqk0x,True Story,El-P,25,2012,0.464,0.941,11,-4.241,1,0.0051,0.000183,0.245,0.553,177.196,194453,4
54OswDkOMOKM0oJkZaTuwj,Worsening,Baths,27,2013-05-28,0.688,0.668,5,-12.163,0,0.18,0.808,0.216,0.293,100.004,265952,3
6AkVzqwYPf8ml2D6v86ygc,Orator,Baths,18,2014-05-06,0.741,0.467,0,-9.709,0,0.0569,0.675,0.16,0.388,86.673,194259,4
3iVGuqs4nfHMRzOVPmyCRb,To a Fault,Dntel,8,2007-02-12,0.592,0.732,7,-8.927,1,0.219,0.572,0.112,0.444,131.045,392547,4
5kLVxEDTb1f5DNMVmwBxgG,Why I'm So Unhappy - Remastered,Dntel,14,2011-10-25,0.466,0.347,11,-9.704,1,0.296,0.722,0.141,0.0368,140.002,420240,3
4iRtrvu2GVOCImocv42Wz2,Smog,Indigo De Souza,47,2023-03-08,0.648,0.54,4,-8.988,0,0.0616,6.73e-06,0.0809,0.283,130.022,194452,4
68eFHzVBOEnG3r8mWiZIuP,Flirted With You All My Life,Vic Chesnutt,38,2009-09-21,0.611,0.287,5,-12.157,1,0.116,0.000892,0.0558,0.366,100.269,281720,4
5CjEOqUXFnDPHwM5TwOqMx,Twenty Cycles To The Ground,Will Johnson,26,2009-11-03,0.548,0.324,11,-14.07,1,0.813,0.514,0.0976,0.661,98.707,187880,4
7pgOHQxqsiF9OVBmApHguY,I Want a House,Mr Twin Sister,31,2009-11-03,0.708,0.433,2,-11.325,1,0.228,0.452,0.383,0.3,161.962,269256,4
0C8Rz4NiKOSEXaX1da590N,Fuchsia,Thed Jewel,18,2016-11-18,0.41,0.589,0,-13.408,1,0.0553,0.0,0.738,0.536,88.54,164285,4
641pgq69dbpVkHvL1PgVu6,Laguna Seca,Shearwater,16,2022-06-10,0.608,0.553,8,-13.077,0,0.753,0.413,0.252,0.352,112.06,289173,4
5TH4f3UjmbuEbb2nkLOHr6,Kill Tone,Odd Nosdam,7,2007-08-28,0.375,0.873,8,-6.675,0,0.118,0.854,0.823,0.0723,145.489,310257,5
5Z3vaQjZJTv86w7dmDumeO,Small Mr. Man Pants,Odd Nosdam,8,2005-06-14,0.148,0.645,1,-9.968,1,0.0103,0.768,0.0944,0.138,70.992,361320,4
0mXJUvP1Mq1nxSbEoJsXxM,Untitled One,Odd Nosdam,13,2005-06-14,0.321,0.644,6,-10.611,0,0.0191,0.32,0.25,0.071,78.445,197573,4
0suiQNms22Pb6k0FJojGcd,Closed Shoulders - cLOUDDEAD Remix,cLOUDDEAD,0,2003-06-02,0.37,0.466,1,-13.041,1,0.749,0.958,0.309,0.0391,138.101,299320,4
3LaT8jErwpleEhBknRYtk1,Refreshing Beverage,Odd Nosdam,6,2005-06-14,0.454,0.787,5,-12.332,1,0.528,0.312,0.0824,0.623,79.41,261347,4
5CjY1v6WrnC9GqLQF8nPGL,Dumpster,Penelope Scott,48,2020-09-25,0.242,0.361,8,-13.265,1,0.288,0.718,0.116,0.192,81.236,152120,4
3PxpminUFZAdMYXhDuYslU,RESIDENT EVIL,Electra ⚡,0,2023-01-20,0.877,0.687,1,-5.662,1,0.0141,0.000107,0.112,0.314,123.332,233514,4
46oXPCSJiLmmsnx9HOtUwt,Let the Dead Sleep,Electra ⚡,3,2017-11-16,0.486,0.223,0,-15.467,1,0.822,0.00126,0.0822,0.193,139.1,249496,4
1scXzpXzEQsSemzVIfy8bS,911,Electra ⚡,0,2020-01-14,0.568,0.923,5,-5.147,1,0.000107,0.871,0.107,0.0396,137.007,140146,4
65UwxpyNQHktPBZAsRRnCu,Trillology,Mars X,0,2020-08-05,0.652,0.41,11,-10.899,0,0.557,0.295,0.115,0.452,187.931,234894,4
292h0AOEEmddv9wIWnrDl4,Is It Cold In The Water?,SOPHIE,44,2018-06-15,0.233,0.39,0,-6.943,0,0.000781,0.000228,0.141,0.0565,159.667,212213,4
