id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2gtBcLNjFMi8l5xSz66Fsb,Cold Green Eyes - Original Mix,Roos Denayer,44,2015-03-01,0.349,0.749,2,-4.729,1,0.0211,0.00365,0.127,0.0532,173.934,247020,4
6c7JQdDL94DF8ECGCwT3zG,A Fool Moon Night,THE KOXX,0,2010-06-15,0.583,0.84,4,-4.964,0,0.00129,0.574,0.0906,0.44,137.977,276973,4
6ZSvhLZRJredt15aJiBQqv,Gimme Chocolate!!,BABYMETAL,0,2014-06-12,0.628,0.984,11,-1.558,1,0.000216,5.61e-05,0.0723,0.493,109.98,232707,4
0iGPqIcglmqPUTMv7X2VEb,The Pretender,Infected Mushroom,48,2012-05-08,0.492,0.952,11,-4.875,0,0.00152,0.0966,0.103,0.373,174.034,394483,4
5EDKnh4YAoXgFaQVJ02wSh,ReI,THE ORAL CIGARETTES,34,2018-02-16,0.319,0.981,8,-2.981,1,0.000387,0.000447,0.17,0.431,185.966,257329,4
1A41ABZ7cZsujSRJZYLMol,Road of Resistance,Sam Totman,34,2016-04-01,0.204,0.964,1,-2.561,0,2.15e-05,0.00307,0.0699,0.217,204.927,320627,4
1HIg9qSXi8fayOoDFfqJt5,On Fire,Melano,0,2016-01-13,0.429,0.919,2,-3.418,0,0.000354,0.000866,0.418,0.263,172.034,230940,4
6HBznW6Doe0w8WBazMavO5,crystallized,Camellia,48,2015-12-31,0.488,0.964,11,-4.802,0,0.000807,0.472,0.728,0.148,174.035,277000,4
4gjVhOuUPOpF23uKkcfVYU,What is Love?,TWICE,0,2018-07-09,0.573,0.91,8,-1.578,1,0.0846,0.0,0.266,0.602,169.982,208238,4
5aNMzdO1wog8c4xQg4X3xC,Highway to Oblivion,DragonForce,42,2019-09-27,0.295,0.984,2,-4.089,1,0.000906,9.46e-05,0.0625,0.13,199.957,408120,4
5wEy787VwmAnA7GGhEzjHR,Can I friend you on Bassbook? lol,Camellia,48,2017-12-29,0.634,0.974,1,-2.279,0,0.067,3.58e-06,0.602,0.658,127.997,286947,4
0Ww4xWSspmcAO6N8zzaR3d,Exit This Earth's Atomosphere,Camellia,46,2015-08-16,0.436,0.952,6,-2.58,1,0.00581,0.155,0.59,0.122,170.082,332000,4
2yyT3q2OhnHeVTpbtp4rFU,We Could Get More Machinegun Psystyle! -And More Genre Switches-,Camellia,43,2019-09-01,0.287,0.993,1,-2.506,1,0.000361,0.369,0.141,0.0695,160.076,325250,4
3lQlRUeljgJac0Isebb5Ug,NUCLEAR-STAR,Camellia,37,2015-12-31,0.398,0.952,11,-3.258,0,0.000448,0.662,0.111,0.054,198.773,294000,4
3MA7N8ALJzg4I696jxdk8d,Light it up,Camellia,45,2015-12-31,0.479,0.943,6,-3.828,1,0.000456,0.00994,0.0709,0.363,174.931,374000,4
3Dh4y8wlUy2g58KkcOe19A,Artificial Snow,Camellia,30,2015-12-31,0.536,0.965,11,-4.102,0,0.00107,0.678,0.194,0.131,128.024,266000,4
5a9GcuVuVpRcEaK2j2Wrog,Alone intelligence,Camellia,28,2018-12-30,0.417,0.835,8,-5.825,1,0.0012,0.00454,0.277,0.118,149.82,213000,4
7vAmjqz8qaCuAYm8vAuEEl,Arcology On Permafrost,Camellia,24,2018-12-30,0.227,0.976,0,-3.27,0,0.00563,0.409,0.112,0.0839,91.338,276000,5
7GSuJUd7FGlT0E5jbrd2Mr,Tojita Sekai,Camellia,26,2018-12-30,0.51,0.951,11,-5.032,0,0.00181,0.0882,0.281,0.157,102.526,419000,4
1pWIkEO7M6ukT9XxSjgokL,"CD Player, Pt. III",death's dynamic shroud,39,2015-05-15,0.555,0.834,7,-4.928,1,0.444,0.0,0.0912,0.318,138.927,313381,4
0Sgdn5hi5RcDDnk9zZHfwT,i just killed a cop now i'm horny,JPEGMAFIA,42,2016-02-15,0.579,0.625,2,-9.012,1,0.37,0.00255,0.694,0.191,105.346,353059,4
5PXyH5bb5fbVfO8LjByhBb,Hustle Bones,Death Grips,53,2012-04-23,0.6,0.982,4,-2.996,0,0.104,0.0,0.343,0.277,110.015,192360,4
3mkO4ZYDzNMbuJQtzFHz9A,D>E>A>T>H>M>E>T>A>L,Panchiko,0,2000-12-05,0.455,0.796,5,-7.29,0,0.823,0.528,0.102,0.258,86.999,261850,4
2UWwtwldbjjc3qK2IQ11I1,CUT,Panchiko,0,2000-12-05,0.36,0.766,11,-5.876,0,0.245,0.00288,0.163,0.253,90.031,293038,4
4hglQSLy3PHgu2e1kQ5qxe,Pocket Crocodile,Kero Kero Bonito,0,2014-08-25,0.673,0.721,5,-5.503,1,0.0128,0.0013,0.095,0.163,108.045,115556,4
3Vtgng4bH7j2HSO8HObci9,Ring A Bell,Death Grips,52,2016-05-06,0.641,0.977,6,-4.487,0,0.0854,0.0,0.437,0.313,107.038,146046,4
7ItFoQDmQIh3MAPsxiP6Vt,Ain't it Funny,Danny Brown,19,2016-09-27,0.483,0.841,5,-5.115,0,0.0108,2.71e-06,0.382,0.204,114.382,177025,4
6e7hIhOLH9zvb3zP5O5gt0,BOY BYE,BROCKHAMPTON,62,2019-08-23,0.869,0.747,9,-7.143,1,0.512,0.0,0.124,0.784,124.932,142187,4
7mebNFbb0ehL1IX1DMktdC,The Flag is Raised,Ecco2k,59,2022-03-18,0.612,0.639,8,-6.91,1,0.158,0.0135,0.321,0.397,137.984,179430,4
53mChDyESfwn9Dz8poHRf6,Taking What's Not Yours,TV Girl,67,2016-02-25,0.712,0.914,1,-5.675,1,0.65,0.0,0.0579,0.697,100.406,205651,4
20pi3c6HXmaEeElCswISpD,Summer's Over,TV Girl,63,2021-10-13,0.752,0.793,11,-8.358,0,0.371,0.00565,0.268,0.938,80.702,173000,4
0mY36ZkUABHCLSARBd3eFW,Lo on the Hi-Way,TV Girl,54,2021-10-13,0.651,0.736,11,-8.528,1,0.0164,0.0242,0.0974,0.769,160.034,141750,4
6EJkSSM4zBJW1AMCLnnXT8,Jump the Turnstile,TV Girl,59,2021-10-13,0.74,0.802,0,-8.342,0,0.181,0.819,0.398,0.964,160.014,222750,4
3Sc6qFrWfl1OMUPqtCYRMH,The Party's Not Over,TV Girl,47,2021-10-13,0.681,0.456,0,-10.327,1,0.493,0.00365,0.0587,0.474,109.02,238500,3
3HFBqhotJeEKHJzMEW31jZ,Change,Big Thief,63,2022-02-11,0.633,0.161,10,-12.892,1,0.83,9.9e-05,0.263,0.546,132.57,295454,4
32k3OLmeIWe93KY0QzMmZX,Time Escaping,Big Thief,53,2022-02-11,0.672,0.875,10,-6.022,0,0.751,0.000209,0.162,0.905,157.692,228522,4
45u0KnOkZtlkQdtTXyC1B8,Promise Is a Pendulum,Big Thief,45,2022-02-11,0.473,0.16,5,-17.228,1,0.958,3.82e-05,0.159,0.508,138.759,252600,4
6uVZddXkgQIArp8myEHs4x,Mercury,Steve Lacy,68,2022-07-15,0.699,0.75,9,-6.481,0,0.543,0.0137,0.333,0.887,151.035,295413,3
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,Steve Lacy,85,2022-07-15,0.686,0.494,1,-7.093,1,0.613,5.8e-05,0.402,0.7,168.946,232067,4
5Z4EEIaSzeRmYze3W47S1k,Amber,Steve Lacy,58,2022-07-15,0.507,0.396,6,-7.637,1,0.704,0.00115,0.162,0.366,89.908,173520,4
2LNMhZ3YijTO7USmqjgJfG,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry,65,2018-07-27,0.794,0.448,10,-4.771,0,0.591,0.0,0.109,0.588,120.055,231333,4
1q8DwZtQen5fvyB7cKbShC,Walkin,Denzel Curry,73,2022-03-25,0.557,0.654,11,-7.201,0,0.134,0.0,0.291,0.386,135.983,280000,4
5gAYHuWkL18ccsxM6akJXP,Troubles [Feat. T-Pain],T-Pain,59,2022-03-25,0.78,0.751,7,-4.681,0,0.546,3.36e-05,0.176,0.899,180.008,160000,4
4d8BSdhx6WT5GtTOWpv4rh,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],ZillaKami,57,2018-07-27,0.729,0.799,11,-6.136,0,0.0573,4.18e-06,0.289,0.439,144.025,240213,4
70AYiGbc4mWZGEqiipBBDb,CANDY,ROSALÍA,69,2022-03-18,0.638,0.49,4,-5.726,0,0.885,0.0116,0.156,0.403,179.905,193480,4
4kroNlz8BTfswE4M0i3YCh,HENTAI,ROSALÍA,66,2022-03-18,0.583,0.297,7,-11.273,0,0.879,0.0,0.127,0.291,124.279,162907,3
5SG2BVsZr0W7cFAkjh60TT,THE BOTTOM,MICHELLE,51,2018-09-04,0.747,0.614,9,-6.759,0,0.00326,0.561,0.185,0.843,110.001,219833,4
1jZrlerU1ZWEI7oDPtHPGx,MESS U MADE,MICHELLE,50,2022-03-04,0.674,0.366,4,-6.539,1,0.341,7.3e-06,0.125,0.346,126.994,168543,3
4Y0dZtNmCOjaj5FaU3RQaY,GET OFF UR PHONE,Isa Reyes,28,2018-09-04,0.75,0.627,0,-8.879,1,0.391,0.326,0.114,0.857,128.024,196390,4
1wqY9aBKQqJx9eogEI0npH,AWAY,MICHELLE,29,2018-09-04,0.635,0.457,6,-9.055,0,0.577,0.283,0.102,0.718,145.966,134833,4
6iwXzkhrOgokSyTmKZQvym,STUCK ON U,MICHELLE,49,2018-09-04,0.636,0.581,7,-7.361,1,0.232,0.00596,0.15,0.727,169.928,144000,4
3yhJUaGeMaFHFeFWHOCWvH,MANGO,MICHELLE,36,2018-09-04,0.654,0.77,2,-7.176,1,0.0151,0.542,0.114,0.794,178.189,232667,4
15TXFTdwGEEL4jH9erTRnK,ride the dragon,FKA twigs,54,2022-01-14,0.773,0.366,8,-11.327,1,0.354,0.00302,0.0707,0.509,147.948,188773,4
6kZsTttxl7h4BLGSRWQnTp,honda (feat. pa salieu),Pa Salieu,53,2022-01-14,0.81,0.697,9,-6.179,0,0.534,0.0127,0.0751,0.435,110.996,201520,4
1GsSM1Fju5J1Fsu51jEsTg,tears in the club (feat. the weeknd),The Weeknd,58,2022-01-14,0.616,0.717,8,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,196760,4
43EnBUvXXG4F9ozI7TVdeH,FOX BOP,Frost Children,0,2022-04-08,0.526,0.736,7,-6.632,1,0.0127,0.0,0.344,0.944,125.501,150770,4
534xUDJkmGU6yILKeaHysF,GET WHAT WE WANT,Frost Children,0,2022-04-08,0.61,0.884,6,-7.177,1,0.165,0.000736,0.312,0.195,119.967,241919,4
0IIjc9Tp8oCIUOd3ROEju8,HARP + PONY,Frost Children,0,2022-04-08,0.676,0.889,1,-7.167,1,0.373,0.00767,0.448,0.876,176.986,105866,4
0ARX0MeSpFnHTP0Omyy4N9,MAYFLY,Frost Children,0,2022-04-08,0.738,0.747,11,-7.881,1,0.124,0.0,0.128,0.82,168.018,153500,4
6PyJPU85z9qjQ3EwgwiVLS,SNAIL'S PACE,Frost Children,0,2022-04-08,0.571,0.79,1,-7.531,1,0.0431,0.0,0.0588,0.533,172.876,202437,4
7JAX06Mn1Xum64A4Hr6bnI,DEVIL NEXT DOOR,Frost Children,0,2022-04-08,0.477,0.813,10,-4.55,0,0.0272,0.00412,0.693,0.315,97.69,200033,4
7CApqlH5lYXLezLGUJY0ju,LAKE OF LOVE,Frost Children,0,2022-04-08,0.546,0.605,2,-7.597,1,0.184,0.819,0.141,0.138,137.468,343000,4
5Zm07HDqMFdO3Q975odIzb,together,redveil,44,2022-04-20,0.359,0.762,11,-8.469,0,0.0151,1.71e-05,0.34,0.193,80.291,182278,4
2qfPBPq9BEVEd1GF4UH96H,pg baby,redveil,65,2022-04-20,0.325,0.8,10,-8.719,0,0.0401,0.0,0.142,0.885,80.628,156800,4
6h5WSci5fxBgBzBUZhCdWz,home,redveil,39,2022-04-20,0.483,0.926,7,-6.015,1,0.206,0.0,0.845,0.534,158.442,179851,4
4S4QJfBGGrC8jRIjJHf1Ka,Pain,PinkPantheress,82,2021-10-15,0.829,0.617,1,-8.497,1,0.227,0.00306,0.0618,0.81,125.605,98544,4
2rrq3SGYxk90xLx5fMmPhZ,I must apologise,PinkPantheress,75,2021-10-15,0.616,0.856,9,-6.098,1,0.516,0.0652,0.245,0.75,157.109,108373,4
0QezBrYzFFT0f68zK6EvZI,Passion,PinkPantheress,67,2021-10-15,0.699,0.628,0,-5.163,0,0.49,0.782,0.101,0.607,79.968,138268,4
1Vrj9Vcbb0lOG94pQbYvzv,Just for me,PinkPantheress,68,2021-10-15,0.804,0.609,0,-7.848,1,0.68,0.00253,0.261,0.713,133.043,116213,4
5XmI1062gtk39XjFMRye0K,Nineteen,PinkPantheress,55,2021-10-15,0.539,0.571,6,-8.98,1,0.109,0.0,0.215,0.244,89.964,153307,4
0zQozK6hcYKac7akteqBgz,Eden,Tkay Maidza,28,2021-07-09,0.617,0.489,2,-6.928,1,0.189,0.0,0.538,0.574,140.032,173189,4
49YDCahXCIaY44snUKv8JS,Onto Me (with UMI),UMI,35,2021-07-09,0.682,0.779,9,-4.671,0,0.148,6.8e-05,0.0916,0.744,168.013,167504,4
29HrrHM34pVEPe1WXgT5Bs,So Cold,Tkay Maidza,46,2021-07-09,0.779,0.774,10,-6.54,0,0.0542,0.0,0.144,0.603,115.039,171226,4
5rvQNMTYBMarC8ed6KUPvg,Cashmere,Tkay Maidza,30,2021-07-09,0.646,0.663,11,-4.426,0,0.576,0.0,0.112,0.646,75.94,183947,4
3QVOw80vrsAV8UpNMUKI3G,Bound,Blood Orange,2,2021-10-22,0.629,0.515,10,-10.128,0,0.172,0.133,0.144,0.27,191.706,220333,4
4eQHehdMKD9zoHDrzWViHF,Clementine,Wet,2,2021-10-22,0.693,0.596,4,-9.101,1,0.761,0.015,0.0983,0.6,148.041,216636,4
0dpyzcT3RMNNSd2xKBf35I,Be Sweet,Japanese Breakfast,65,2021-06-04,0.653,0.877,2,-5.82,0,0.0102,1.04e-05,0.32,0.62,109.985,195371,4
5ksM8r8u4AjMwvtqUif9W1,Slide Tackle,Japanese Breakfast,54,2021-06-04,0.746,0.603,5,-6.516,1,0.0178,0.0139,0.0573,0.874,127.989,219783,4
0O4sIQ728ugLlwBVaxF8UM,"Kokomo, IN",Japanese Breakfast,59,2021-06-04,0.415,0.665,9,-6.374,1,0.0792,3.6e-06,0.0926,0.721,202.173,218745,4
3zyqphgXvgHe436IMKeey3,Paprika,Japanese Breakfast,58,2021-06-04,0.506,0.712,4,-5.495,1,0.0216,0.0,0.304,0.416,120.07,220316,4
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,"Tyler, The Creator",76,2022-06-10,0.877,0.56,7,-3.751,1,0.00721,1.45e-06,0.0839,0.154,119.971,216136,4
5fbHRCsGpFIOLRtlhCRFDR,LEMONHEAD (feat. 42 Dugg),42 Dugg,69,2021-06-25,0.62,0.586,1,-6.612,1,0.155,0.0,0.535,0.487,137.131,130980,4
5B0kgjHULYJhAQkK5XsMoC,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),Ty Dolla $ign,78,2021-06-25,0.493,0.653,0,-5.666,0,0.269,0.0,0.511,0.852,142.347,121573,4
3EG9FJ0ToLfgnc1IG2Z1wz,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),Fana Hues,80,2021-06-25,0.468,0.652,0,-4.912,1,0.333,0.000318,0.55,0.39,140.223,588139,4
7z4xW9WY86uH3gd1V9pfCM,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),Pharrell Williams,71,2021-06-25,0.827,0.571,11,-7.949,1,0.0195,0.0,0.166,0.62,142.034,146419,4
1WTq0BrjbCtcUYJ0N83hwp,Violence - Original Mix,i_o,34,2019-10-31,0.533,0.9,5,-4.973,0,0.00143,0.101,0.129,0.0795,99.983,220617,4
7v9t1j6m5nYYGG1etmAD12,World Princess part II,Grimes,51,2015-11-06,0.654,0.885,10,-5.41,0,0.000923,0.668,0.373,0.674,107.493,305753,4
2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,11,1972-01-01,0.682,0.537,2,-10.254,0,0.218,3.07e-05,0.0556,0.963,124.574,356733,4
0s1aSsYlLIEiy16LjFWbdp,Dirty Work,Steely Dan,9,1972-01-01,0.631,0.354,1,-11.112,1,0.795,0.000107,0.0879,0.522,73.007,188693,4
3Hp7HkYTFxzMrTJdPXQJI6,Midnite Cruiser,Steely Dan,2,1972-01-01,0.641,0.643,1,-10.273,1,0.277,0.0,0.0449,0.72,99.188,246600,4
6cdLlECd80adBM3fgEk9Km,Bodhisattva,Steely Dan,49,1973-01-01,0.539,0.778,0,-11.233,1,0.133,0.0135,0.027,0.813,109.865,317000,4
0ZxWG91nxZcCsEUd6ykc6i,King Of The World,Steely Dan,43,1973-01-01,0.46,0.624,7,-11.954,1,0.068,0.05,0.059,0.704,128.918,300200,4
6QcUuwfrGHnI9PQorD5vm2,Pearl Of The Quarter,Steely Dan,38,1973-01-01,0.494,0.426,0,-13.245,1,0.284,2.87e-06,0.173,0.497,164.381,229667,4
0lqAn1YfFVQ3SdoF7tRZO2,THE BEACH,Vince Staples,67,2022-04-08,0.593,0.947,4,-6.206,0,0.888,0.0,0.823,0.682,157.85,67210,4
7CvtBcThQ4piVKkfUXieig,AYE! (FREE THE HOMIES),Vince Staples,54,2022-04-08,0.745,0.69,3,-7.063,1,0.215,0.0,0.0779,0.287,95.022,185880,4
3MVFHHeksQCnVuKOjPN01M,DJ QUIK,Vince Staples,49,2022-04-08,0.829,0.593,1,-11.431,0,0.422,0.00029,0.192,0.818,86.007,140297,4
7jN5Abri3a1crehbnlWa1F,MAGIC,Mustard,56,2022-04-08,0.743,0.601,4,-6.684,0,0.272,9.65e-05,0.496,0.284,89.97,226006,4
5Z3mR4zAX4K3krt4JAOpmx,LEMONADE,Ty Dolla $ign,53,2022-04-08,0.79,0.576,10,-6.991,0,0.272,0.0,0.0925,0.574,103.011,179674,4
6eL1ncVDtQHgSm3E288TS7,Big Fish,Vince Staples,58,2017-06-23,0.898,0.547,3,-5.707,0,0.484,1.04e-05,0.37,0.763,100.01,198133,4
2kLI3WeOPoP5rLP1lXr6nH,SAMO,Vince Staples,41,2017-06-23,0.812,0.513,2,-7.169,1,0.014,5.07e-06,0.118,0.0844,77.998,174493,4
5POEFQCKtD0QxYLfZ2kqEx,BagBak,Vince Staples,53,2017-06-23,0.76,0.828,1,-4.532,1,0.0478,0.000427,0.0893,0.923,82.006,160507,4
5TDZyWDfbQFQJabbPwImVY,Dreams - 2004 Remaster,Fleetwood Mac,65,1977-02-04,0.829,0.487,0,-9.751,1,0.0671,0.00263,0.127,0.776,120.173,257800,4
2TJqhMuTx2eMun7MMQVIFy,Never Going Back Again - 2004 Remaster,Fleetwood Mac,60,1977-02-04,0.642,0.34,6,-12.852,1,0.854,0.475,0.0816,0.927,176.08,134400,4
4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,Fleetwood Mac,76,1977-02-04,0.671,0.71,9,-7.724,1,0.0393,1.12e-05,0.0387,0.834,118.745,193347,4
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,80,1977-02-04,0.583,0.947,5,-5.12,1,0.0185,0.00109,0.0679,0.803,135.448,223613,4
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,85,1976,0.543,0.87,9,-6.514,1,0.358,0.000939,0.792,0.754,100.804,230400,4
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,83,1979,0.749,0.491,10,-9.655,1,0.02,0.00899,0.159,0.536,119.528,292613,4
7rWgGyRK7RAqAAXy4bLft9,Angeleyes,ABBA,76,1979,0.719,0.922,11,-6.091,1,0.523,0.000163,0.0867,0.964,133.113,260893,4
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,79,1975,0.749,0.748,2,-7.011,1,0.295,0.000443,0.469,0.827,137.547,213267,4
3R47KOuGuGvmoeQqbODPa3,If It Wasn't For The Nights,ABBA,62,1979,0.7,0.88,9,-4.692,1,0.29,0.00186,0.209,0.872,105.65,309320,4
3djWekEDgbhAtkXGdFNbFt,BALD!,JPEGMAFIA,59,2020-11-06,0.594,0.917,10,-2.382,1,0.0372,0.0,0.495,0.675,154.703,153932,4
4aIoxZWHySrA3BpnmeREXJ,Only Acting,Kero Kero Bonito,0,2018-10-01,0.677,0.723,7,-5.111,1,0.0572,0.0,0.268,0.474,124.01,229855,4
5r7OKhOQl2vM8SZnCXSQk1,Free The Frail,Helena Deland,54,2019-09-13,0.553,0.509,1,-7.955,1,0.515,0.0,0.154,0.264,153.674,210570,4
2gDXQb8n9zQgFA2TrjMFD8,Big City,Kero Kero Bonito,0,2016-10-21,0.765,0.939,7,-3.743,1,0.0496,0.0172,0.215,0.762,111.013,172027,4
7IIRN7KZksXp9ieBFmNuHI,narashite,HARU NEMURI,40,2018-04-11,0.386,0.972,8,-3.333,1,0.00426,0.00094,0.164,0.485,192.102,199320,4
1OKkG3vxEuBBwLw1gCqdNW,Dsco,Sweet Trip,54,2003-06-10,0.565,0.839,4,-5.161,0,0.000335,0.113,0.329,0.855,134.98,191133,4
6fhH6tRpDX77lDmqBy9LF7,Noid,Yves Tumor,9,2018-09-05,0.397,0.833,6,-5.871,0,1.28e-06,0.824,0.0992,0.669,192.067,209094,4
44uuV3oCl5M4PDIkMMLVCa,The One True Path,Kero Kero Bonito,0,2018-02-20,0.782,0.945,2,-4.303,1,0.472,0.0294,0.219,0.141,110.998,175438,4
3bpGAsjsCIMTz98E7injb2,Impostor Syndrome,Sidney Gish,46,2017-12-31,0.717,0.567,7,-9.166,1,0.6,4.85e-06,0.205,0.728,114.976,294261,4
6V5iybikF6JLnCqxPpXZit,Day Without You,Keep for Cheap,40,2019-02-08,0.284,0.753,7,-6.592,1,0.459,0.000431,0.119,0.489,145.162,248132,4
5QZPbHoVeKUSyj4l8amdKF,Blood Honey,Soccer Mommy,41,2016-06-17,0.75,0.498,4,-7.68,1,0.322,9.73e-06,0.191,0.447,138.032,267285,4
5lXNcc8QeM9KpAWNHAL0iS,Look at the Sky,Porter Robinson,58,2021-04-23,0.568,0.564,6,-8.231,1,0.0105,0.000127,0.0766,0.385,115.059,309986,4
6aUfT9QOcTHhxLNrf1aVR8,Get Your Wish,Porter Robinson,55,2021-04-23,0.541,0.685,11,-5.844,1,0.0983,0.0,0.124,0.442,95.008,218510,4
5g7bsxCqNaucnXpexUoHg8,Something Comforting,Porter Robinson,58,2021-04-23,0.474,0.558,8,-9.688,1,0.0448,3.79e-06,0.0806,0.291,143.992,281974,4
1nXiUKuAu4mHte6Gt2HRdJ,hangar,8485,46,2021-04-14,0.463,0.654,9,-7.669,1,0.000352,0.0,0.301,0.371,100.012,165539,4
6wjobgdBNpILx0o2qmPzB7,purgatory,oakscreen,41,2021-04-14,0.29,0.498,6,-10.324,1,0.304,0.471,0.0915,0.299,135.195,205583,4
7boiFhcGcfE3DRMvM5nJkD,seer,8485,38,2021-04-14,0.533,0.685,3,-6.431,1,0.242,6.18e-06,0.205,0.227,189.969,169299,4
0etWURxRjSdJfNXgZhJCND,pure,8485,34,2021-04-14,0.642,0.258,1,-12.61,1,0.897,0.0,0.102,0.281,129.946,155115,4
0Xp1K222VLSv3HVEvZSxjE,southview,fish narc,32,2021-04-14,0.424,0.691,9,-5.823,1,0.0785,0.0,0.0818,0.27,143.97,170031,4
2kmACdsHENmBa65ziMKMGR,Working for Vacation,Cibo Matto,35,1999,0.662,0.746,4,-6.594,1,0.00428,0.0108,0.108,0.957,154.439,195133,4
7GqL2FGwsRKPEtfPOVSXgS,King of Silence,Cibo Matto,40,1999,0.616,0.606,10,-7.342,0,0.0691,0.0115,0.0878,0.612,168.28,295533,4
4XalmoFLB7dtAEVomgCL0X,Moonchild,Cibo Matto,36,1999,0.615,0.723,7,-6.355,1,0.21,0.0001,0.0923,0.575,164.426,313333,4
7hss86n8lHu2Cy5Znv26Aw,Spoon,Cibo Matto,35,1999,0.693,0.808,6,-6.848,1,0.0148,0.429,0.088,0.723,107.187,246800,4
3522qTXDhlpFXC7WgFsZTf,Stone,Cibo Matto,38,1999,0.724,0.54,7,-10.985,1,0.662,0.512,0.095,0.825,111.519,197933,4
7yzLtDS1hMURTHtXGdvKi0,You've Lost That Lovin' Feelin',Lee Hazlewood,38,2022-05-20,0.381,0.197,2,-16.44,1,0.903,0.00368,0.117,0.139,69.709,205152,4
1g2TKYjNpuXSn1m8SfC3aU,Elusive Dreams,Lee Hazlewood,33,2022-05-20,0.523,0.339,7,-13.301,1,0.646,8.58e-06,0.346,0.468,96.623,193769,4
2JKRZGp4LwT9GGbcXtx2sw,Summer Wine,Lee Hazlewood,55,2022-05-20,0.468,0.546,9,-10.647,0,0.486,3.63e-05,0.0923,0.564,140.296,224278,4
3l406ifqjomj7z7MLzGsTd,Storybook Children,Lee Hazlewood,32,2022-05-20,0.369,0.261,9,-13.736,1,0.793,7.17e-05,0.139,0.284,82.933,194360,4
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT,73,2007-12-14,0.438,0.94,2,-3.249,1,8.74e-05,0.0777,0.3,0.421,100.99,261000,3
19K3lUMJmOdeuOBTrbLm19,Weekend Wars,MGMT,56,2007-12-14,0.549,0.859,5,-3.993,1,0.0964,2.36e-05,0.322,0.69,77.013,250773,4
5nv854ey1k43KaZ0kHmE4Z,The Youth,MGMT,52,2007-12-14,0.485,0.799,5,-5.886,1,0.122,0.0054,0.33,0.468,111.012,228013,3
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,79,2007-12-14,0.763,0.803,1,-3.713,1,0.0709,0.285,0.348,0.561,103.04,229640,3
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,79,2007-12-14,0.451,0.931,9,-3.871,1,0.00076,0.0049,0.361,0.172,122.961,302840,4
3kb38wezoUA8ki5jPYy3t5,Little Secrets,Passion Pit,59,2009,0.597,0.786,5,-4.248,1,0.00345,0.0,0.0909,0.666,99.888,238973,4
6dxm3Z8U4lOJTWo6cGVDCR,Billy Not Really,Death Grips,49,2015-02-10,0.304,0.923,5,-4.005,0,0.129,0.0,0.623,0.468,150.795,228782,4
0wv8dVb5uaLUdVrTSMbEpw,Outside,Kero Kero Bonito,0,2018-10-01,0.248,0.669,11,-5.116,0,0.00407,0.0,0.0868,0.226,96.237,111008,4
4odoLyHnSx2jIcXs16IvsV,"Jesus Forgive Me, I Am A Thot",JPEGMAFIA,52,2019-09-13,0.628,0.78,11,-5.217,1,0.243,0.0,0.318,0.602,122.308,156534,4
7lpcsfhzWhzbBjg3QopQYb,Cinema,Kero Kero Bonito,1,2018-02-20,0.88,0.506,6,-6.664,0,0.227,6.98e-05,0.074,0.758,114.037,126307,4
6UzIhF3WgtkEI5KqnCkFcf,Battle Lines,Kero Kero Bonito,0,2021-09-10,0.532,0.897,2,-5.426,1,0.0331,0.461,0.0917,0.724,108.993,258930,4
781V2Y5LPtcpgONEOadadE,Get Got,Death Grips,61,2012-04-23,0.57,0.993,7,-3.757,1,0.00628,0.00796,0.0876,0.405,87.0,171867,4
0PN1iUBRQDWUtqwEvVfWfD,Nauseous / Devilish,JPEGMAFIA,0,2019-11-08,0.646,0.46,6,-9.036,1,0.761,0.000153,0.115,0.507,140.038,143467,4
5pUudDDuJgIpgKIGk2zmxv,Baby I'm Bleeding,JPEGMAFIA,56,2018-01-19,0.574,0.859,1,-2.401,1,0.195,0.0,0.416,0.828,171.392,152246,4
4UCdsIQ3NdQUVGHrLDMdmR,Dumb,George Clanton,42,2018-08-17,0.377,0.657,0,-5.268,1,0.00423,0.248,0.56,0.377,90.064,201874,4
